scenario,condition,run_dir,time_min,phase_name,z_com,theta_com,vz_abs,vz_signed,Dz,top_bias,nematic_xy,shell_occ,swirl_rate_abs,speckle_length_proxy_um,seed_zone_mass_fraction,chewer_band_mass_fraction,bottom_half_mass_fraction,axial_spread_entropy
full_height_aligned,fixed_global_xlink,r0001,0.16666666666666666,growth,1.0013068807339451,3.089867182856331,0.026861590637737243,0.026861590637737243,1.0,0.15584415584415584,0.08618205387827618,0.004383680555555556,0.06503158714130586,436.0,0.9999999999999998,0.20642201834862384,0.41284403669724756,0.9233158628008438
full_height_aligned,fixed_global_xlink,r0001,0.18333333333333332,growth,1.0431722466960354,3.0477567756115773,0.024281408117875825,0.024281408117875825,1.0,0.189873417721519,0.07407089197931827,0.004578993055555556,0.033666831384305596,454.0,0.9999999999999994,0.19383259911894274,0.41850220264317173,0.922667397019546
full_height_aligned,fixed_global_xlink,r0001,0.2,growth,1.0498696969696968,3.0225335200877197,0.06333158498531566,0.06333158498531566,1.0,0.20987654320987653,0.05777231201231847,0.004600694444444445,0.005283887650137098,462.0,1.0000000000000002,0.1948051948051948,0.4155844155844156,0.9244165279699301
full_height_aligned,fixed_global_xlink,r0001,0.21666666666666667,growth,1.1698354166666667,3.037189000311303,0.07653311069882507,0.07653311069882507,1.0,0.11392405063291139,0.07886777854555255,0.004796006944444445,0.0056700842033270415,480.0,1.0000000000000002,0.2,0.4041666666666668,0.9262422790867426
full_height_aligned,fixed_global_xlink,r0001,0.23333333333333334,growth,1.202935918367347,3.0338736884943738,0.033897211021505336,0.033897211021505336,1.0,0.13253012048192772,0.13292402500556005,0.004904513888888889,0.003215668871094257,490.0,1.0,0.1959183673469388,0.40816326530612257,0.9337623831456096
full_height_aligned,fixed_global_xlink,r0001,0.25,growth,1.2376298387096774,3.0307576625691146,0.0306280567525814,0.0306280567525814,1.0,0.12727272727272726,0.07283616326262128,0.005121527777777778,0.01208149228300548,496.0,0.9999999999999997,0.1935483870967742,0.4032258064516129,0.9362234599898417
full_height_aligned,fixed_global_xlink,r0001,0.26666666666666666,growth,1.2641920318725097,3.009710703928363,0.00859325185138704,0.00859325185138704,1.0,0.14285714285714285,0.04134201831327816,0.004991319444444444,0.009592485677157203,502.0,0.9999999999999993,0.19123505976095617,0.4063745019920317,0.9360745246847224
full_height_aligned,fixed_global_xlink,r0001,0.2833333333333333,growth,1.2548163424124514,3.0115726912148,0.04302735571125471,0.04302735571125471,1.0,0.11904761904761904,0.05937871225235913,0.005056423611111111,0.015097812930915833,514.0,1.0,0.1875,0.41796875,0.9401101400772215
full_height_aligned,fixed_global_xlink,r0001,0.3,growth,1.3502467432950191,3.0399063297901945,0.13690022431616233,0.13690022431616233,1.0,0.16279069767441862,0.09811017197127783,0.0052734375,0.05725139054292394,522.0,1.0000000000000004,0.1839080459770115,0.40613026819923387,0.9340773403056336
full_height_aligned,fixed_global_xlink,r0001,0.31666666666666665,growth,1.528616791044776,3.126075472300648,0.1382456064546802,0.1382456064546802,1.0,0.15730337078651685,0.09383328747321125,0.005338541666666667,0.03290735011833368,536.0,1.0000000000000002,0.17164179104477612,0.3880597014925374,0.9409012112808105
full_height_aligned,fixed_global_xlink,r0001,0.3333333333333333,growth,1.6267379562043796,3.105721030026862,0.07082343900998589,0.07082343900998589,1.0,0.18681318681318682,0.17589307611622906,0.005403645833333333,0.0033008767598503574,548.0,1.0000000000000002,0.1678832116788321,0.3832116788321167,0.9387466042109625
full_height_aligned,fixed_global_xlink,r0001,0.35,growth,1.6702636690647479,3.1194737187809474,0.027686736183524352,0.027686736183524352,1.0,0.24444444444444444,0.18899825354070374,0.005642361111111111,0.006700765024305166,556.0,1.0000000000000002,0.16906474820143885,0.3776978417266187,0.9358330957327018
full_height_aligned,fixed_global_xlink,r0001,0.36666666666666664,growth,1.6821114285714283,3.0923194999782515,0.021713395149604797,0.021713395149604797,1.0,0.25274725274725274,0.1141305281588202,0.005381944444444444,0.03258787023049381,560.0,1.0000000000000004,0.16785714285714287,0.37500000000000006,0.9332345625697767
full_height_aligned,fixed_global_xlink,r0001,0.3833333333333333,growth,1.7136904593639575,3.0542979783199597,0.0037369172932333328,0.0037369172932333328,1.0,0.2608695652173913,0.07980701538917843,0.005447048611111111,0.020328565672600885,566.0,1.0000000000000002,0.16254416961130744,0.37455830388692585,0.946915126214207
full_height_aligned,fixed_global_xlink,r0001,0.4,growth,1.689585263157895,3.0516623686330497,0.0047511496283660914,0.0047511496283660914,1.0,0.2459016393442623,0.10319170830273032,0.005533854166666667,0.030176293745958427,570.0,1.0000000000000004,0.1584507042253521,0.380281690140845,0.94723109032322
full_height_aligned,fixed_global_xlink,r0001,0.4166666666666667,growth,1.7231927586206897,2.993945390828043,0.023171873540506538,0.023171873540506538,1.0,0.2648648648648649,0.0934383481956753,0.005750868055555556,0.02298476941805827,580.0,1.0000000000000004,0.16206896551724137,0.3793103448275862,0.9455226499940003
