model,group,case,xlink_regime,run_dir,run_path,n_frames_used,threshold_vz_abs,mean_vz_abs,std_vz_abs,peak_vz_abs,time_to_peak_min,auc_vz_abs,active_transport_fraction,onset_time_min,net_z_displacement,abs_net_z_displacement,early_mean_vz_abs,mid_mean_vz_abs,late_mean_vz_abs
fixed_global_motor_force,c40_m50,uf2p5,1:8,r0018,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf2p5/r0018,400,0.009853449874497095,0.003518968029595643,0.004066609220276764,0.029419388284084858,0.26666666666666666,2.796956970155352,0.055,0.13333333333333333,1.9817433570164051,1.9817433570164051,0.004207703368176814,0.0031090486116040783,0.0033626963304168303
fixed_global_motor_force,c40_m50,uf2p5,1:8,r0019,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf2p5/r0019,400,0.009853449874497095,0.0038378133799963276,0.003770582271875729,0.02267141492825822,1.1,3.0528153466004793,0.065,1.1,0.79515609485831,0.79515609485831,0.0056112692016859955,0.003008688688114237,0.003176190944891312
fixed_global_motor_force,c40_m50,uf2p5,1:8,r0020,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf2p5/r0020,400,0.009853449874497095,0.0033885303940419447,0.004503799642183217,0.030183392766174183,11.366666666666667,2.705093291290611,0.06,0.2,1.2463066734589907,1.2463066734589907,0.004861476551156435,0.0024250510929459766,0.0031537311762386685
fixed_global_motor_force,c40_m50,uf2p5,1:16,r0021,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf2p5/r0021,400,0.009608760109627612,0.0043277743145654106,0.004916681726365897,0.03232991360691165,6.166666666666667,3.450844624199303,0.125,0.7666666666666667,2.3545531106295945,2.3545531106295945,0.005144512375540638,0.004512969948167853,0.003373795884821761
fixed_global_motor_force,c40_m50,uf2p5,1:16,r0022,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf2p5/r0022,400,0.009608760109627612,0.003261850829965767,0.002621150862668743,0.01605783495958185,1.7333333333333334,2.592779089194531,0.0225,0.1,0.7575913535769427,0.7575913535769427,0.003725803151810779,0.0032448195427638056,0.002859899431345444
fixed_global_motor_force,c40_m50,uf2p5,1:16,r0023,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf2p5/r0023,400,0.009608760109627612,0.0033333298149902176,0.003257037955140059,0.016952287954677847,1.6333333333333333,2.6567641687820367,0.0525,2.2666666666666666,1.4791446673706439,1.4791446673706439,0.00398824494102726,0.0035061212335238414,0.0025405541449257008
fixed_global_motor_force,c40_m50,uf2p5,1:16,r0024,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf2p5/r0024,400,0.009608760109627612,0.0024372815404175635,0.0022961865736152625,0.015976482617586996,0.13333333333333333,1.9387010894253534,0.02,0.1,0.6723923765291665,0.6723923765291665,0.002706010152097764,0.0025915976382399736,0.002016471468178591
fixed_global_motor_force,c40_m50,uf2p5,1:16,r0025,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf2p5/r0025,400,0.009608760109627612,0.003451411878443067,0.003614793623442075,0.033323404072606755,0.03333333333333333,2.7189567147144404,0.0475,0.03333333333333333,0.6025129080389442,0.6025129080389442,0.0044906611953561375,0.0031641288460837152,0.0028363110092922846
fixed_global_motor_force,c40_m50,uf2p5,1:16,r0026,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf2p5/r0026,400,0.009608760109627612,0.0036949736189701233,0.003551079793414926,0.02425041877836359,7.233333333333333,2.9523473097659716,0.0725,4.266666666666667,1.1071797520661155,1.1071797520661155,0.0034854622504545355,0.004263023637652259,0.003234854153710845
fixed_global_motor_force,c40_m50,uf2p5,1:16,r0027,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf2p5/r0027,400,0.009608760109627612,0.00332308971953838,0.004283499088939133,0.033341721187720275,8.1,2.643373637734377,0.065,2.3,1.1416708605938601,1.1416708605938601,0.003462286737399587,0.004399380422224145,0.0019642496391693073
fixed_global_motor_force,c40_m50,uf2p5,1:16,r0028,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf2p5/r0028,400,0.009608760109627612,0.0027957120455574867,0.0025689386877645434,0.018039265680775005,3.466666666666667,2.2274647961416885,0.0275,nan,0.6486486486486489,0.6486486486486489,0.003292544615387335,0.002649615616507533,0.0025116768436318484
fixed_global_motor_force,c40_m50,uf2p5,1:16,r0029,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf2p5/r0029,400,0.009608760109627612,0.003877742852308127,0.004062253974973749,0.020844189682126306,12.966666666666667,3.0958096619894224,0.0775,0.6666666666666666,1.585289468522068,1.585289468522068,0.0048315656698967235,0.0035000487901557372,0.003443767234215115
fixed_global_motor_force,c40_m50,uf2p5,1:16,r0030,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf2p5/r0030,400,0.009608760109627612,0.00317305223292187,0.003932105991953458,0.025925925925925908,1.0,2.516351839247549,0.065,0.03333333333333333,1.553439153439153,1.553439153439153,0.0035365578500090055,0.0038355547246053754,0.002084254200968474
fixed_global_motor_force,c40_m50,uf5p0,1:4,r0001,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf5p0/r0001,400,0.009560635356359143,0.004644423476493913,0.005319325787272422,0.03232323642228252,0.16666666666666666,3.7063620638380246,0.11,0.13333333333333333,2.1400104876769808,2.1400104876769808,0.005554700008475178,0.002934286036259225,0.005775703695802558
fixed_global_motor_force,c40_m50,uf5p0,1:4,r0002,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf5p0/r0002,400,0.009560635356359143,0.003812415594470211,0.0043657985123575225,0.032604591979417064,0.2,3.0324228669331066,0.0875,0.06666666666666667,1.686453861281873,1.686453861281873,0.004839563005896828,0.003996114669074543,0.002669015570421224
fixed_global_motor_force,c40_m50,uf5p0,1:4,r0003,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf5p0/r0003,400,0.009560635356359143,0.003783864471870808,0.004401728813574423,0.027299600852315392,8.6,3.021478000473147,0.095,7.033333333333333,1.7754569190600529,1.7754569190600529,0.002854884424647631,0.005455030080640675,0.002714198703199649
fixed_global_motor_force,c40_m50,uf5p0,1:4,r0004,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf5p0/r0004,400,0.009560635356359143,0.0033974028663035566,0.003237754943093522,0.026639954655396356,4.166666666666667,2.6998257228920908,0.04,0.7,1.2779610871584333,1.2779610871584333,0.004153875486650411,0.0033985079614850646,0.0027089600716585023
fixed_global_motor_force,c40_m50,uf5p0,1:4,r0005,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf5p0/r0005,400,0.009560635356359143,0.004504860014718861,0.0070163498225019666,0.05122422680412354,0.36666666666666664,3.595640589094676,0.095,0.16666666666666666,2.0350515463917525,2.0350515463917525,0.0072744595866439735,0.004086115330391829,0.0024684428665506654
fixed_global_motor_force,c40_m50,uf5p0,1:4,r0006,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf5p0/r0006,400,0.009560635356359143,0.00428557237889949,0.004987191994536321,0.036491973152310564,0.1,3.4087556792114477,0.105,0.03333333333333333,2.13218085106383,2.13218085106383,0.005570020996057367,0.0035195374240908593,0.003995922438285042
fixed_global_motor_force,c40_m50,uf5p0,1:4,r0007,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf5p0/r0007,400,0.009560635356359143,0.003258175860991859,0.003189984006048646,0.016978472578164955,8.3,2.5987241844367466,0.05,0.6666666666666666,1.1027678113787802,1.1027678113787802,0.004028527583295288,0.0035989651375982314,0.002168173979731829
fixed_global_motor_force,c40_m50,uf5p0,1:4,r0008,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf5p0/r0008,400,0.009560635356359143,0.004673589718773532,0.00494123994160407,0.03181936491410725,6.066666666666666,3.7280828587891937,0.12,0.6333333333333333,2.1403170139748844,2.1403170139748844,0.0058625076918236855,0.004435014029052223,0.0038667585330119164
fixed_global_motor_force,c40_m50,uf5p0,1:4,r0009,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf5p0/r0009,400,0.009560635356359143,0.0035704827977005083,0.004870604816285832,0.04155927835051526,0.23333333333333334,2.8470202268781533,0.065,0.06666666666666667,1.5512062493686307,1.5512062493686307,0.004872457463703847,0.0023474106975358276,0.003788237223428026
fixed_global_motor_force,c40_m50,uf5p0,1:4,r0010,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf5p0/r0010,400,0.009560635356359143,0.003925923986639962,0.003969401372578514,0.02321882951653964,9.466666666666667,3.1150288025632715,0.085,0.1,1.629262086513994,1.629262086513994,0.0039401702143545495,0.003366694639502869,0.004553321703987505
fixed_global_motor_force,c40_m50,uf5p0,1:8,r0011,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf5p0/r0011,400,0.009853449874497095,0.004328658766383025,0.004472699879743615,0.026781002638522455,2.466666666666667,3.451241242460051,0.105,0.13333333333333333,2.4147757255936675,2.4147757255936675,0.005484801438221593,0.003929639931371805,0.003735314089305876
fixed_global_motor_force,c40_m50,uf5p0,1:8,r0012,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf5p0/r0012,400,0.009853449874497095,0.004955483049648707,0.00569327126826773,0.03443600867678975,4.866666666666666,3.9523351467972376,0.1625,0.3333333333333333,3.0883947939262466,3.0883947939262466,0.0062865943095369425,0.005451358002799861,0.003178509897745096
fixed_global_motor_force,c40_m50,uf5p0,1:8,r0013,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf5p0/r0013,400,0.009853449874497095,0.004273787324935721,0.0049021128875391526,0.0351394849785408,2.466666666666667,3.4090070587994776,0.0925,0.06666666666666667,2.0225321888412013,2.0225321888412013,0.007732724518033583,0.0029951160915027055,0.0025958267068922616
fixed_global_motor_force,c40_m50,uf5p0,1:8,r0014,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf5p0/r0014,400,0.009853449874497095,0.0034353384675016923,0.003328266255142998,0.018781819081175266,0.36666666666666664,2.7417309777956715,0.0575,0.26666666666666666,1.171689864314686,1.171689864314686,0.004149057950545692,0.003583064954613109,0.002617845402242543
fixed_global_motor_force,c40_m50,uf5p0,1:8,r0015,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf5p0/r0015,400,0.009853449874497095,0.004680529032261277,0.0062294791747173495,0.03397027600849256,13.033333333333333,3.7291688490127224,0.1325,0.23333333333333334,2.7239915074309966,2.7239915074309966,0.006040031715505132,0.0037027099097636357,0.004565201162556143
fixed_global_motor_force,c40_m50,uf5p0,1:8,r0016,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf5p0/r0016,400,0.009853449874497095,0.0032836291392693423,0.002901454339940782,0.018289541473467272,0.03333333333333333,2.6019161913742574,0.0325,nan,1.2202472952086558,1.2202472952086558,0.003926782508444636,0.0029798479345475356,0.0030472316566465254
fixed_global_motor_force,c40_m50,uf5p0,1:8,r0017,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf5p0/r0017,400,0.009853449874497095,0.0049935438145177055,0.005455644875156276,0.03289412255533761,3.2333333333333334,3.9897753733578067,0.1625,0.3,2.7119875454073687,2.7119875454073687,0.006909801171620791,0.004277458972872417,0.004072765957659129
fixed_global_motor_force,c40_m50,uf5p0,1:8,r0018,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf5p0/r0018,400,0.009853449874497095,0.004151569468141669,0.0052208637014623405,0.04207449700924408,0.5,3.3019516049646676,0.1,0.03333333333333333,2.086188145731376,2.086188145731376,0.0071986798400927665,0.0032610116301727983,0.002403306425646629
fixed_global_motor_force,c40_m50,uf5p0,1:8,r0019,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf5p0/r0019,400,0.009853449874497095,0.003603420110616722,0.003676808297269757,0.023670952776949805,11.8,2.8643685571068525,0.065,11.8,1.3181772275631967,1.3181772275631967,0.0039269188086005265,0.003158243997886639,0.0038192985216811462
fixed_global_motor_force,c40_m50,uf5p0,1:8,r0020,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf5p0/r0020,400,0.009853449874497095,0.004164881104751936,0.004867014960963136,0.03349465104431992,1.0,3.3172589337251353,0.105,0.8,2.068517575140092,2.068517575140092,0.00587230186497755,0.003843624586003863,0.0029817162753272264
fixed_global_motor_force,c40_m50,uf5p0,1:16,r0021,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf5p0/r0021,400,0.009608760109627612,0.0033503985948801656,0.004403136235417629,0.03800682124402449,0.5333333333333333,2.675121809726453,0.065,0.2,1.437703818688064,1.437703818688064,0.004584339066429449,0.003550212955770997,0.002000695768559634
fixed_global_motor_force,c40_m50,uf5p0,1:16,r0022,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf5p0/r0022,400,0.009608760109627612,0.0037000762255020104,0.003458684356072882,0.023389570552147382,0.23333333333333334,2.951118721842589,0.055,0.13333333333333333,0.9923352069494126,0.9923352069494126,0.004332628627471497,0.0031124627833127873,0.0037983073743112807
fixed_global_motor_force,c40_m50,uf5p0,1:16,r0023,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf5p0/r0023,400,0.009608760109627612,0.003622293920509243,0.003933447413388951,0.02538124667564899,0.36666666666666664,2.8812280847977876,0.0825,0.03333333333333333,1.3860500766479298,1.3860500766479298,0.004862150000743566,0.0035382215959900167,0.0025922784634863382
fixed_global_motor_force,c40_m50,uf5p0,1:16,r0024,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf5p0/r0024,400,0.009608760109627612,0.004518257537897058,0.005308156921981027,0.039312977099236535,1.7666666666666666,3.610153104108995,0.1175,0.16666666666666666,2.395928753180661,2.395928753180661,0.007829365004340094,0.003108306025974832,0.0031249059217261605
fixed_global_motor_force,c40_m50,uf5p0,1:16,r0025,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf5p0/r0025,400,0.009608760109627612,0.004060677342739987,0.0048359535814787085,0.0355839416058395,0.16666666666666666,3.233560112857961,0.07,0.03333333333333333,1.5836373110995314,1.5836373110995314,0.005929346737602304,0.0030679498293467206,0.0034998946635062004
fixed_global_motor_force,c40_m50,uf5p0,1:16,r0026,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf5p0/r0026,400,0.009608760109627612,0.004738824846176416,0.005342482690397654,0.03156037637219036,1.4333333333333333,3.7894482573683788,0.1275,0.9666666666666667,2.4952953476215365,2.4952953476215365,0.00544766877841315,0.004429623562229717,0.004448960454236214
fixed_global_motor_force,c40_m50,uf5p0,1:16,r0027,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf5p0/r0027,400,0.009608760109627612,0.004488254239850949,0.0063506397282325575,0.04179978700745466,3.1,3.5836811341597783,0.125,0.4666666666666667,2.614217252396166,2.614217252396166,0.007516435742928393,0.003675589251952101,0.002667995837702941
fixed_global_motor_force,c40_m50,uf5p0,1:16,r0028,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf5p0/r0028,400,0.009608760109627612,0.00404242677580278,0.005807955501596752,0.03948717948717939,9.966666666666667,3.217915779616582,0.1025,0.1,1.9389743589743589,1.9389743589743589,0.006161013201673677,0.0021302864059149465,0.004307383041486277
