model,group,case,xlink_regime,run_dir,run_path,n_frames_used,threshold_vz_abs,mean_vz_abs,peak_vz_abs,time_to_peak_min,auc_vz_abs,active_transport_fraction,onset_time_min,net_z_displacement,abs_net_z_displacement,early_mean_vz_abs,mid_mean_vz_abs,late_mean_vz_abs
rotatable,mpc12,c20_m12,1:16,r0027,/home/thekaka/project/cytosim/clu/job12/save/r0027,400,0.009608760109627612,0.00292222842699197,0.014156932453021714,12.9,2.333130755276944,0.035,2.1333333333333333,-0.13712544438801516,0.13712544438801516,0.0032415214974772745,0.002919736687819122,0.0026350367131612526
rotatable,mpc12,c20_m12,1:16,r0030,/home/thekaka/project/cytosim/clu/job12/save/r0030,400,0.009608760109627612,0.003996543687520648,0.01914001048767716,10.533333333333333,3.1914938272628266,0.07,7.933333333333334,0.5498164656528584,0.5498164656528584,0.0038295829822879036,0.003975768137293838,0.0041719990803200215
rotatable,mpc12,c40_m12,1:4,r0001,/home/thekaka/project/cytosim/clu/40/r0001,400,0.009560635356359143,0.004031534145740055,0.023073146784486853,2.433333333333333,3.213702059112888,0.0675,nan,0.09073075036782668,0.09073075036782668,0.005238123343608674,0.003350252035774721,0.0037155662216823023
rotatable,mpc12,c40_m12,1:4,r0004,/home/thekaka/project/cytosim/clu/40/r0004,400,0.009560635356359143,0.00508650073686941,0.027462400420376037,2.7333333333333334,4.067747868946137,0.135,1.6666666666666667,0.5969360802958262,0.5969360802958262,0.00602770598218498,0.0045018370671958165,0.0049009749831173954
rotatable,mpc12,c40_m12,1:4,r0007,/home/thekaka/project/cytosim/clu/40/r0007,400,0.009560635356359143,0.005337343995202847,0.022309881013967817,0.16666666666666666,4.245948657103818,0.155,0.13333333333333333,-0.32177961717537584,0.32177961717537584,0.005467496036738897,0.00532128637660201,0.005237500864266474
rotatable,mpc12,c40_m12,1:4,r0010,/home/thekaka/project/cytosim/clu/40/r0010,400,0.009560635356359143,0.004898931429412662,0.020733652312599715,5.033333333333333,3.9162242725795187,0.13,1.2666666666666666,0.8603292618162505,0.8603292618162505,0.005481702744769469,0.005096236280837562,0.004143622160395905
rotatable,mpc12,c40_m12,1:4,r0013,/home/thekaka/project/cytosim/clu/40/r0013,400,0.009560635356359143,0.004816968664944799,0.02430373095112981,2.566666666666667,3.839058816249945,0.115,1.3,-0.502885624344177,0.502885624344177,0.005934452992983363,0.0043113146591262025,0.004380842449953963
rotatable,mpc12,c40_m12,1:4,r0016,/home/thekaka/project/cytosim/clu/40/r0016,400,0.009560635356359143,0.005211570893234304,0.02075485056420695,4.2,4.15457774976418,0.14,4.033333333333333,-0.5162199811877082,0.5162199811877082,0.005522084555121928,0.005342883493120607,0.004779143292107798
rotatable,mpc12,c40_m12,1:4,r0019,/home/thekaka/project/cytosim/clu/40/r0019,400,0.009560635356359143,0.00566958537314795,0.026470023508111173,13.166666666666666,4.521876765610134,0.16,0.3,1.4832330014663893,1.4832330014663893,0.006030954125294477,0.004987019523063565,0.006122883052592387
rotatable,mpc12,c40_m12,1:4,r0022,/home/thekaka/project/cytosim/clu/40/r0022,400,0.009560635356359143,0.004259597910933886,0.023671310629514858,6.0,3.403293960521383,0.0925,0.8333333333333334,-0.2824296353540473,0.2824296353540473,0.0036239679037796562,0.004788098053551024,0.0042318494335200135
rotatable,mpc12,c40_m12,1:4,r0025,/home/thekaka/project/cytosim/clu/40/r0025,400,0.009560635356359143,0.004636801237999439,0.020855852466044822,1.7,3.702060439049438,0.1275,5.533333333333333,0.7093584277159952,0.7093584277159952,0.004790302945099902,0.0046524440096278805,0.004479449185409965
rotatable,mpc12,c40_m12,1:4,r0028,/home/thekaka/project/cytosim/clu/40/r0028,400,0.009560635356359143,0.004600476339120817,0.01838520880087814,3.533333333333333,3.6779370073107858,0.1025,6.433333333333334,0.4298111281265949,0.4298111281265949,0.0053609527735294475,0.004523945905354473,0.003997292135840855
rotatable,mpc12,c40_m12,1:8,r0002,/home/thekaka/project/cytosim/clu/40/r0002,400,0.009853449874497095,0.0050546000938934445,0.02675801447776628,9.8,4.037346052363979,0.1475,1.2666666666666666,-0.5829886246122021,0.5829886246122021,0.004978391557070516,0.004607541741693283,0.00563572657261064
rotatable,mpc12,c40_m12,1:8,r0005,/home/thekaka/project/cytosim/clu/40/r0005,400,0.009853449874497095,0.0056657360300566605,0.028686185249854418,2.2666666666666666,4.521273034571646,0.175,2.1666666666666665,-1.5705263157894738,1.5705263157894738,0.005868167712749018,0.005819719958772085,0.0053055302319825835
rotatable,mpc12,c40_m12,1:8,r0008,/home/thekaka/project/cytosim/clu/40/r0008,400,0.009853449874497095,0.0054023968739801064,0.029298074816779804,0.23333333333333334,4.310876059707532,0.145,0.06666666666666667,-1.1562159214830965,1.1562159214830965,0.005840109107846203,0.0049909319603078746,0.0054759234481844546
rotatable,mpc12,c40_m12,1:8,r0011,/home/thekaka/project/cytosim/clu/40/r0011,400,0.009853449874497095,0.005140455456982356,0.018168604651162844,2.066666666666667,4.089913229822548,0.1225,1.1,-2.0491283676703635,2.0491283676703635,0.005916572284331826,0.004590189586009554,0.005065508725618491
rotatable,mpc12,c40_m12,1:8,r0014,/home/thekaka/project/cytosim/clu/40/r0014,400,0.009853449874497095,0.006226601503817554,0.027813463514902242,11.4,4.963937934811494,0.2075,1.5666666666666667,1.995118191161357,1.995118191161357,0.00638982011269851,0.0055687607827803135,0.006831586951899633
rotatable,mpc12,c40_m12,1:8,r0017,/home/thekaka/project/cytosim/clu/40/r0017,400,0.009853449874497095,0.004344971508719995,0.017231852659118214,1.4,3.4704516005069936,0.0775,2.4,-0.7078167115902966,0.7078167115902966,0.0049240546592192866,0.004090738801347012,0.0041100402964797805
rotatable,mpc12,c40_m12,1:8,r0020,/home/thekaka/project/cytosim/clu/40/r0020,400,0.009853449874497095,0.005278970596971988,0.042296425215273284,10.6,4.210879250994649,0.13,1.3,0.0023547880690738543,0.0023547880690738543,0.004830274023935495,0.004986517243219832,0.006021435446240433
rotatable,mpc12,c40_m12,1:8,r0023,/home/thekaka/project/cytosim/clu/40/r0023,400,0.009853449874497095,0.004831700255743998,0.01782965623396593,9.2,3.849198070167287,0.12,0.16666666666666666,0.6641867624422781,0.6641867624422781,0.0044680075640319145,0.005408098965700015,0.004502079063532818
rotatable,mpc12,c40_m12,1:8,r0026,/home/thekaka/project/cytosim/clu/40/r0026,400,0.009853449874497095,0.005513855565838623,0.026906301100302177,0.3333333333333333,4.39411326416222,0.155,0.3,1.1860526315789481,1.1860526315789481,0.005838236061904501,0.00644946435738289,0.004147881537109774
rotatable,mpc12,c40_m12,1:8,r0029,/home/thekaka/project/cytosim/clu/40/r0029,400,0.009853449874497095,0.005692243892499234,0.021741952232606512,7.733333333333333,4.546785768204995,0.1825,0.13333333333333333,0.5636033229491169,0.5636033229491169,0.004747343203789344,0.0062402705855976815,0.00592307731228328
rotatable,mpc12,c40_m12,1:16,r0003,/home/thekaka/project/cytosim/clu/40/r0003,400,0.009608760109627612,0.005078023384288617,0.028079218665219674,11.233333333333333,4.056314529460193,0.15,0.36666666666666664,0.8483450895279434,0.8483450895279434,0.005027170229466346,0.005136914254591055,0.005056785940612927
rotatable,mpc12,c40_m12,1:16,r0006,/home/thekaka/project/cytosim/clu/40/r0006,400,0.009608760109627612,0.004465356409259129,0.020767613038906417,7.966666666666667,3.57047636654616,0.0875,3.1,-0.4693057169738229,0.4693057169738229,0.004645829461042307,0.004865469542120998,0.003843270431461585
rotatable,mpc12,c40_m12,1:16,r0009,/home/thekaka/project/cytosim/clu/40/r0009,400,0.009608760109627612,0.004725992375095002,0.02407651715039566,2.2666666666666666,3.7761764858279805,0.11,2.2,0.9625329815303427,0.9625329815303427,0.005362217035460066,0.003991546820354201,0.004989016028741395
rotatable,mpc12,c40_m12,1:16,r0012,/home/thekaka/project/cytosim/clu/40/r0012,400,0.009608760109627612,0.00557115280108843,0.019406691061160358,4.1,4.449325153219888,0.1825,0.4666666666666667,1.7953476215368531,1.7953476215368531,0.005711940386195442,0.00576045902766838,0.005226498933800439
rotatable,mpc12,c40_m12,1:16,r0015,/home/thekaka/project/cytosim/clu/40/r0015,400,0.009608760109627612,0.00438936497465224,0.01917547517762884,7.533333333333333,3.4975140333414623,0.125,1.3666666666666667,-0.6260303230928843,0.6260303230928843,0.004762515919148007,0.004191051365902552,0.0042774724473045814
rotatable,mpc12,c40_m12,1:16,r0018,/home/thekaka/project/cytosim/clu/40/r0018,400,0.009608760109627612,0.005011910068607577,0.028530779770203248,11.233333333333333,3.9875935939981124,0.1325,0.03333333333333333,-0.6947674418604655,0.6947674418604655,0.005729098163611393,0.004411391596036121,0.00504803516464013
rotatable,mpc12,c40_m12,1:16,r0021,/home/thekaka/project/cytosim/clu/40/r0021,400,0.009608760109627612,0.004859684646107941,0.023994018488308788,7.9,3.8779165944461282,0.1175,0.4666666666666667,0.16530723219140786,0.16530723219140786,0.007459852709356227,0.004036532327113825,0.00344024074017337
rotatable,mpc12,c40_m12,1:16,r0024,/home/thekaka/project/cytosim/clu/40/r0024,400,0.009608760109627612,0.0038677129053980575,0.017126789366053496,13.333333333333334,3.0739100196097398,0.045,nan,0.5405121104189878,0.5405121104189878,0.004199764164062825,0.0035509699545500516,0.0039287613240705285
rotatable,mpc12,c40_m12,1:16,r0027,/home/thekaka/project/cytosim/clu/40/r0027,400,0.009608760109627612,0.004796623610779832,0.0225474683544305,5.533333333333333,3.8299152007042907,0.1075,4.166666666666667,-1.3362347338654907,1.3362347338654907,0.004688091885965623,0.005362275593269213,0.004247520388485816
rotatable,mpc12,c40_m12,1:16,r0030,/home/thekaka/project/cytosim/clu/40/r0030,400,0.009608760109627612,0.005394570305598787,0.023429519918283792,0.2,4.311698123947876,0.1475,0.13333333333333333,-0.058733401430030585,0.058733401430030585,0.006400434450028661,0.005160520696159109,0.004748842124139219
rotatable,mpc12,c60_m12,1:4,r0001,/home/thekaka/project/cytosim/clu/job13/save/r0001,400,0.009560635356359143,0.005715409702791282,0.01878854472852319,11.633333333333333,4.5646961832856565,0.18,7.933333333333334,0.7076315789473683,0.7076315789473683,0.005742023237920743,0.0049771221674737645,0.006536601455594504
rotatable,mpc12,c60_m12,1:4,r0004,/home/thekaka/project/cytosim/clu/job13/save/r0004,400,0.009560635356359143,0.005646834098060756,0.024286189693166385,0.3333333333333333,4.507298234602857,0.17,2.8,-0.18647649234020186,0.18647649234020186,0.006229416571725433,0.00613444100324984,0.004559289440469466
rotatable,mpc12,c60_m12,1:4,r0007,/home/thekaka/project/cytosim/clu/job13/save/r0007,400,0.009560635356359143,0.005927362545263763,0.031258976504760415,1.6333333333333333,4.699829679764241,0.195,0.3,-1.4481609757739058,1.4481609757739058,0.008417246661129557,0.0043572474595861485,0.005463401118268438
rotatable,mpc12,c60_m12,1:4,r0010,/home/thekaka/project/cytosim/clu/job13/save/r0010,400,0.009560635356359143,0.005428870974597401,0.027248677248677175,1.1666666666666667,4.3298943784400885,0.1825,0.3,-0.1832363828662077,0.1832363828662077,0.00640502072424478,0.005013487841069111,0.005017769064835613
rotatable,mpc12,c60_m12,1:4,r0013,/home/thekaka/project/cytosim/clu/job13/save/r0013,400,0.009560635356359143,0.005895074337708286,0.029445330647769732,4.2,4.703151056362732,0.1925,3.066666666666667,-0.07579859709257189,0.07579859709257189,0.005611983311044845,0.006716452693159016,0.0052117237946192755
rotatable,mpc12,c60_m12,1:4,r0016,/home/thekaka/project/cytosim/clu/job13/save/r0016,400,0.009560635356359143,0.005758242631711395,0.028512637353461795,5.0,4.5922087109607475,0.1775,0.5333333333333333,0.52589513336101,0.52589513336101,0.00586124317399486,0.006295874293058008,0.00504906848107228
rotatable,mpc12,c60_m12,1:4,r0019,/home/thekaka/project/cytosim/clu/job13/save/r0019,400,0.009560635356359143,0.005888487348008892,0.025458393726716683,5.733333333333333,4.702112567671501,0.195,0.16666666666666666,0.13130792996910373,0.13130792996910373,0.005643858170429153,0.005897376563523591,0.006100529254915641
rotatable,mpc12,c60_m12,1:4,r0022,/home/thekaka/project/cytosim/clu/job13/save/r0022,400,0.009560635356359143,0.0069451095683314866,0.03487219575322269,12.366666666666667,5.550480433658624,0.2775,0.16666666666666666,-0.7264770240700215,0.7264770240700215,0.006909710541908387,0.006577966290029677,0.007397659002603394
rotatable,mpc12,c60_m12,1:4,r0025,/home/thekaka/project/cytosim/clu/job13/save/r0025,400,0.009560635356359143,0.005877318014489339,0.023743622294866873,2.3,4.699807631169978,0.185,0.2,-0.6797454931071049,0.6797454931071049,0.005998143297005593,0.005740894883252601,0.005923770389039539
rotatable,mpc12,c60_m12,1:4,r0028,/home/thekaka/project/cytosim/clu/job13/save/r0028,400,0.009560635356359143,0.006420591158570441,0.02577589727589351,1.6,5.125770807994089,0.2375,0.8,-0.7795604495955305,0.7795604495955305,0.006463236125525933,0.006286052024644594,0.006535905044228249
rotatable,mpc12,c60_m12,1:8,r0002,/home/thekaka/project/cytosim/clu/job13/save/r0002,400,0.009853449874497095,0.0066648603765512935,0.026865475564897386,3.1,5.306792266036231,0.235,0.06666666666666667,1.4937784327474524,1.4937784327474524,0.0068424804520905505,0.0062370414388014436,0.006993379854973479
rotatable,mpc12,c60_m12,1:8,r0005,/home/thekaka/project/cytosim/clu/job13/save/r0005,400,0.009853449874497095,0.005523024834380599,0.0196283843842436,5.333333333333333,4.412965808739348,0.16,0.5333333333333333,-0.42622216811474917,0.42622216811474917,0.006496785200683281,0.005717258390464309,0.004416059055734981
rotatable,mpc12,c60_m12,1:8,r0008,/home/thekaka/project/cytosim/clu/job13/save/r0008,400,0.009853449874497095,0.007264632613714168,0.03950829244973547,9.166666666666666,5.8051556350323965,0.2475,1.1,-1.5294749263339384,1.5294749263339384,0.006649520460363401,0.007503304272215751,0.00755011045702336
rotatable,mpc12,c60_m12,1:8,r0011,/home/thekaka/project/cytosim/clu/job13/save/r0011,400,0.009853449874497095,0.005835346413446589,0.033469596320899575,0.3,4.648341876575597,0.205,0.26666666666666666,-0.7067541351741374,0.7067541351741374,0.007506158031480173,0.0052938855210526055,0.004937579629577133
rotatable,mpc12,c60_m12,1:8,r0014,/home/thekaka/project/cytosim/clu/job13/save/r0014,400,0.009853449874497095,0.007353481699324071,0.043908816787910254,0.4,5.873017672025253,0.2575,0.36666666666666664,0.3632523759239712,0.3632523759239712,0.009067982875010741,0.007424955580807165,0.005714193744139508
rotatable,mpc12,c60_m12,1:8,r0017,/home/thekaka/project/cytosim/clu/job13/save/r0017,400,0.009853449874497095,0.006876054284019046,0.033324621014114035,3.466666666666667,5.482578450957219,0.245,0.1,-0.1230885299218939,0.1230885299218939,0.008541898477224735,0.006942910066141578,0.005286254083180445
rotatable,mpc12,c60_m12,1:8,r0020,/home/thekaka/project/cytosim/clu/job13/save/r0020,400,0.009853449874497095,0.007012545603199202,0.036591446533818295,13.333333333333334,5.570601189076216,0.2475,1.4,-1.4153406069545653,1.4153406069545653,0.00679857757578431,0.005704640660559497,0.008704514585323843
rotatable,mpc12,c60_m12,1:8,r0023,/home/thekaka/project/cytosim/clu/job13/save/r0023,400,0.009853449874497095,0.005848703405804605,0.02212255758618384,0.36666666666666664,4.664524774025081,0.165,4.8,0.1138189608998399,0.1138189608998399,0.005906884700779875,0.006060656396729099,0.005553157430684513
rotatable,mpc12,c60_m12,1:8,r0026,/home/thekaka/project/cytosim/clu/job13/save/r0026,400,0.009853449874497095,0.007393852712525237,0.03462137704607825,5.8,5.9006835971353775,0.255,0.03333333333333333,1.5540265035677896,1.5540265035677896,0.0067308166126274546,0.007923362008412269,0.007389844327065553
rotatable,mpc12,c60_m12,1:8,r0029,/home/thekaka/project/cytosim/clu/job13/save/r0029,400,0.009853449874497095,0.006977922739450574,0.03195444774260275,4.633333333333334,5.564677870919178,0.25,0.03333333333333333,0.20916833667334667,0.20916833667334667,0.008337393991063466,0.007463886591836542,0.005186536046322107
rotatable,mpc12,c60_m12,1:16,r0003,/home/thekaka/project/cytosim/clu/job13/save/r0003,400,0.009608760109627612,0.006824338024299689,0.027670775552131516,8.466666666666667,5.449198205777706,0.2575,0.26666666666666666,-0.5937339496661537,0.5937339496661537,0.007434132325518406,0.007059195665445016,0.006001481779896433
rotatable,mpc12,c60_m12,1:16,r0006,/home/thekaka/project/cytosim/clu/job13/save/r0006,400,0.009608760109627612,0.006179740909048528,0.025419287211740083,0.06666666666666667,4.919421658056432,0.215,0.03333333333333333,1.4677672955974845,1.4677672955974845,0.007806381992224395,0.0054429832887889565,0.005545720711651638
rotatable,mpc12,c60_m12,1:16,r0009,/home/thekaka/project/cytosim/clu/job13/save/r0009,400,0.009608760109627612,0.006018297008422119,0.02795358649789027,7.333333333333333,4.8050120793115365,0.1925,2.1333333333333333,-0.8299050632911387,0.8299050632911387,0.005697989133531231,0.007426642999751367,0.00469665379019791
rotatable,mpc12,c60_m12,1:16,r0012,/home/thekaka/project/cytosim/clu/job13/save/r0012,400,0.009608760109627612,0.005116060629178416,0.027309331083122328,0.8,4.085714370976156,0.1075,0.7666666666666667,0.1913439801648075,0.1913439801648075,0.006176423886743574,0.004395341928584289,0.004978080304284257
rotatable,mpc12,c60_m12,1:16,r0015,/home/thekaka/project/cytosim/clu/job13/save/r0015,400,0.009608760109627612,0.006175501489551535,0.031151211801896672,1.2333333333333334,4.909184121040596,0.2,1.2,1.0247629083245517,1.0247629083245517,0.008000252445843193,0.005882032275463505,0.0048539367438606715
rotatable,mpc12,c60_m12,1:16,r0018,/home/thekaka/project/cytosim/clu/job13/save/r0018,400,0.009608760109627612,0.006325399457426504,0.026748971193415683,7.333333333333333,5.043601458945318,0.19,0.4666666666666667,0.9284979423868309,0.9284979423868309,0.006633070716740969,0.006305427197417209,0.006068780824930114
rotatable,mpc12,c60_m12,1:16,r0021,/home/thekaka/project/cytosim/clu/job13/save/r0021,400,0.009608760109627612,0.005969389095307836,0.02228884254431704,4.366666666666666,4.765865812221243,0.2025,3.2,-2.4882690302398323,2.4882690302398323,0.005705664308432996,0.006736196916490975,0.00533093166370963
rotatable,mpc12,c60_m12,1:16,r0024,/home/thekaka/project/cytosim/clu/job13/save/r0024,400,0.009608760109627612,0.0056934752325972756,0.021679687499999878,10.033333333333333,4.551394769411152,0.1875,0.16666666666666666,0.46067708333333346,0.46067708333333346,0.006469355264252659,0.005597501547029699,0.005098561714033501
